left_split,right_split,similarity,left_qid,right_qid,left_question,right_question
train_final,test,0.9842018494770828,147285,20328,"Thanh lý tài sản của tổ chức tín dụng, chi nhánh ngân hàng nước ngoài theo nguyên tắc nào?","Thanh lý tài sản của tổ chức tín dụng, chi nhánh ngân hàng nước ngoài theo những nguyên tắc nào?"
train_final,test,0.9848514194210537,159612,129296,Những trường hợp nào không được xét tặng danh hiệu Gia đình văn hóa?,Những trường hợp nào sẽ không được xét tặng danh hiệu Gia đình văn hóa?
train_final,test,0.9785663528478535,104514,78187,Trung tâm Tần số vô tuyến điện khu vực 2 có tư cách pháp nhân không?,Trung tâm Tần số vô tuyến điện khu vực 3 có tư cách pháp nhân không?
train_final,test,0.9595155987171723,119312,177858,Chức năng của Vụ Tổ chức cán bộ thuộc Bộ Nông nghiệp và Phát triển nông thôn là gì?,Vụ Tổ chức cán bộ thuộc Bộ Nông nghiệp và Phát triển nông thôn thực hiện chức năng gì?
train_final,test,0.9533421682349954,7928,86601,Hồ sơ đề nghị miễn nhiệm giám định viên pháp y không đủ tiêu chuẩn bổ nhiệm cần những giấy tờ gì?,Hồ sơ đề nghị miễn nhiệm giám định viên pháp y không còn đủ tiêu chuẩn bổ nhiệm cần những giấy tờ gì?
train_final,test,0.9659407051454308,92217,175433,Trung tâm Tần số vô tuyến điện khu vực 6 là đơn vị tiếp nhận hồ sơ xin cấp giấy phép sử dụng vô tuyến điện đúng không?,Trung tâm Tần số vô tuyến điện khu vực 1 là đơn vị tiếp nhận hồ sơ xin cấp giấy phép sử dụng tần số vô tuyến điện đúng không?
train_final,test,0.9848805495707591,163866,152870,Tài sản chung trong thời kỳ hôn nhân được chia như thế nào?,Chia tài sản chung trong thời kỳ hôn nhân như thế nào?
train_final,test,0.9618651817089862,75119,75120,Hợp đồng bảo hiểm tài sản trên giá trị do lỗi cố ý của bên mua bảo hiểm thì có bị vô hiệu không?,Hợp đồng bảo hiểm tài sản trên giá trị do lỗi vô ý của bên mua bảo hiểm thì có bị vô hiệu không?
train_final,test,0.9739701989172169,77870,8156,"Người học ngành kỹ thuật xây dựng trình độ cao đẳng phải có khả năng học tập, nâng cao trình độ như thế nào?","Người học ngành kỹ thuật xây dựng mỏ trình độ cao đẳng phải có khả năng học tập, nâng cao trình độ như thế nào?"
train_final,test,1.0,17782,149489,Hợp đồng thử việc bao gồm những nội dung gì?,Nội dung hợp đồng thử việc bao gồm những gì?
train_final,test,0.9540980827357309,106379,47308,Việc công chứng di chúc được quy định như thế nào?,Công chứng di chúc được quy định như thế nào?
train_final,test,0.9746989265080997,9232,125817,Ngày nghỉ hàng năm của người lao động được quy định như thế nào?,Số ngày nghỉ hàng năm của người lao động được quy định như thế nào?
train_final,test,0.9526079176497156,134349,160391,Trình tự cấp giấy phép hoạt động tạm xuất tái nhập thuốc tiền chất được thực hiện thế nào?,Trình tự cấp giấy phép tạm nhập tái xuất thuốc tiền chất được thực hiện thế nào?
train_final,test,0.9532654917689063,177634,165496,Tần suất cập nhật thông tin về dữ liệu về thức ăn chăn nuôi trong cơ sở dữ liệu quốc gia về chăn nuôi như thế nào?,Tần suất cập nhật dữ liệu về cơ sở chăn nuôi trong cơ sở dữ liệu quốc gia về chăn nuôi như thế nào?
train_final,test,0.9625184325321469,101044,62728,Ban Thanh tra nhân dân Cơ quan Bộ Công Thương bao gồm những ai?,Ban Thanh tra nhân dân Cơ quan Bộ Công Thương là gì và bao gồm những ai?
train_final,test,0.987487445722516,48199,75772,Thủ tục nhập học đại học năm học 2023-2024 như thế nào?,Thủ tục nhập học Đại học năm 2023-2024 như thế nào?
train_final,test,0.9864175857342473,60769,173776,Viên chức giữ chức danh thẩm kế viên hạng 1 được áp dụng hệ số lương viên chức loại mấy?,Viên chức giữ chức danh thẩm kế viên hạng 3 được áp dụng hệ số lương viên chức loại mấy?
train_final,test,0.9664606511336756,171713,64103,Ai có thẩm quyền bổ nhiệm Trưởng khoa Giám định Viện pháp y tâm thần trung ương?,Ai có thẩm quyền bổ nhiệm Phó Trưởng khoa Giám định Viện pháp y tâm thần trung ương?
train_final,test,0.9582370575291494,44398,38044,Ai có quyền quy định việc cấp chứng chỉ kỹ năng nghề ở trình độ kỹ năng nghề bậc 5 cho công nhân quốc phòng?,Ai có quyền cấp chứng chỉ kỹ năng nghề ở trình độ kỹ năng nghề bậc 2 cho công nhân quốc phòng?
train_final,test,0.9646729035504068,120033,179303,Sau khi tốt nghiệp ngành cơ điện tử trình độ trung cấp thì người học phải có được tối thiểu những kiến thức nào?,Sau khi tốt nghiệp ngành điện tử công nghiệp trình độ trung cấp thì người học phải có được tối thiểu những kiến thức nào?
train_final,test,0.9738094573710667,157475,136858,Chứng minh công nhân quốc phòng có màu gì? Mặt trước Chứng minh có hình Quốc huy in chìm đường kính bao nhiêu mm?,Chứng minh viên chức quốc phòng có màu gì? Mặt trước Chứng minh có hình Quốc huy in chìm đường kính bao nhiêu mm?
train_final,test,0.9747278276679131,112354,42146,Mức xử phạt hành chính đối với hành vi quấy rối tình dục tại nơi làm việc là bao nhiêu?,Mức xử phạt vi phạm hành chính đối với hành vi quấy rối tình dục tại nơi làm việc là bao nhiêu?
train_final,test,0.9709872418444067,61948,160235,Tiêu chuẩn về cơ sở vật chất Mức độ 2 đối với thư viện trường mầm non như thế nào?,Tiêu chuẩn cơ sở vật chất Mức độ 1 đối với thư viện trường mầm non như thế nào?
train_final,test,0.9665168149652479,127604,150299,Cách tính tiền thuế thu nhập cá nhân khi chuyển nhượng quyền sử dụng đất?,Cách tính thuế thu nhập cá nhân khi chuyển nhượng quyền sử dụng đất?
train_final,test,0.9708835338147848,137976,119211,Tổ chức thu thập vân tay đối với các trường hợp nào tại đơn vị kiểm soát nhập cảnh tại cửa khẩu nơi có cổng kiểm soát tự động?,Tổ chức thu thập vân tay đối với các trường hợp nào tại đơn vị kiểm soát xuất cảnh tại cửa khẩu nơi có cổng kiểm soát tự động?
train_final,test,0.9593214240693667,137977,119210,Thu thập vân tay của người đăng ký nhập cảnh bằng cổng kiểm soát tự động phải tuân thủ theo nguyên tắc nào?,Thu thập vân tay của người đăng ký xuất cảnh bằng cổng kiểm soát tự động phải tuân thủ theo nguyên tắc nào?
train_final,test,0.9694894049316128,10977,148130,Nghỉ hưu ở tuổi cao hơn tuổi nghỉ hưu trong điều kiện lao động bình thường được quy định như thế nào?,Nghỉ hưu ở tuổi cao hơn tuổi nghỉ hưu trong điều kiện lao động bình thường
train_final,test,0.9555835865778716,25186,39630,Hoạt động thỉnh giảng vì mục đích gì?,Mục đích hoạt động thỉnh giảng là gì?
train_final,test,0.9679218644582497,175552,171548,Để thanh toán đối với hợp đồng trọn gói cần chuẩn bị những giấy tờ gì?,Hồ sơ thanh toán đối với hợp đồng trọn gói cần chuẩn bị những giấy tờ gì?
train_final,test,0.9719851954121396,50211,150826,Việc cấp số và thời gian ban hành văn bản đi được quy định như thế nào?,Việc cấp số và thời gian ban hành văn bản được quy định như thế nào?
train_final,test,0.9621721271827222,459,31214,Sơ bộ tổng mức đầu tư xây dựng được xác định như thế nào?,Tổng mức đầu tư xây dựng được xác định như thế nào?
train_final,test,0.9904438415385134,148190,69447,"Tiêu chuẩn về năng lực chuyên môn, nghiệp vụ đối với diễn viên hạng 4 hoạt động trong lĩnh vực nghệ thuật biểu diễn và điện ảnh như thế nào?","Tiêu chuẩn về năng lực chuyên môn, nghiệp vụ đối với diễn viên hạng 3 hoạt động trong lĩnh vực nghệ thuật biểu diễn và điện ảnh như thế nào?"
train_final,test,0.990353341781536,33381,39110,Nghĩa vụ của hội viên chính thức Hiệp hội Những người lao động sáng tạo Việt Nam là gì?,Nghĩa vụ của hội viên chính thức của Hiệp hội Những người lao động sáng tạo Việt Nam là gì?
train_final,test,0.9733899172945765,26840,113390,Người học ngành dịch vụ thú y trình độ trung cấp muốn tốt nghiệp phải hoàn thành tối thiểu bao nhiêu tín chỉ?,Người học ngành thú y trình độ trung cấp muốn tốt nghiệp phải hoàn thành tối thiểu bao nhiêu tín chỉ?
train_final,test,0.9500195547902981,66209,70306,Giấy chứng nhận huấn luyện kỹ thuật an toàn vật liệu nổ công nghiệp thuộc thẩm quyền giải quyết của Sở Công Thương có thời hạn bao lâu?,Giấy chứng nhận huấn luyện kỹ thuật an toàn vật liệu nổ công nghiệp thuộc thẩm quyền giải quyết của Sở Công Thương bị mất được cấp lại có thời hạn bao lâu?
train_final,test,0.9580526286356029,108241,2216,Cá nhân tư vấn trong lĩnh vực ứng dụng công nghệ thông tin xúc tiến thương mại đăng ký vào mạng lưới tư vấn viên hỗ trợ doanh nghiệp nhỏ và vừa cần hồ sơ gồm những gì?,Hồ sơ đăng ký vào mạng lưới tư vấn viên hỗ trợ doanh nghiệp nhỏ và vừa đối với tổ chức tư vấn trong lĩnh vực ứng dụng công nghệ thông tin xúc tiến thương mại gồm những gì?
train_final,test,0.9654217663064657,148147,106667,Thu nhập nào thì được miễn thuế thu nhập cá nhân?,Những thu nhập nào được miễn thuế thu nhập cá nhân?
train_final,test,0.9609692233105989,9572,19920,"Chức trách, nhiệm vụ, tiêu chuẩn của ngạch kiểm dịch viên thực vật (mã số: 09.319) theo quy định hiện hành?","Chức trách, nhiệm vụ, tiêu chuẩn của ngạch kiểm dịch viên chính thực vật (mã số: 09.318) theo quy định của pháp luật hiện hành?"
train_final,test,0.9847074286399967,69684,175467,Điều kiện để được hưởng trợ cấp thất nghiệp của người lao động là gì?,Điều kiện để người lao động được hưởng trợ cấp thất nghiệp là gì?
train_final,test,0.9755577497005878,155039,148744,Hội đồng khoa học Kiểm toán nhà nước có nhiệm kỳ bao nhiêu năm?,Nhiệm kỳ của Hội đồng khoa học Kiểm toán nhà nước là bao nhiêu năm?
train_final,test,0.9864091338421238,162721,60325,Tiêu chuẩn về năng lực chuyên môn nghiệp vụ đối với thư viện viên hạng 1 làm việc trong các đơn vị sự nghiệp công lập như thế nào?,Tiêu chuẩn về năng lực chuyên môn nghiệp vụ đối với thư viện viên hạng 3 làm việc trong các đơn vị sự nghiệp công lập như thế nào?
